LECROYWR104MXi,22915,Waveform
Segments,1,SegmentSize,2002
Segment,TrigTime,TimeSinceSegment1
#1,15-Mar-2016 07:38:15,0                 
Time,Ampl
-2.166439e-008,0.00301044
-2.156439e-008,-0.00338931
-2.146439e-008,-0.00658919
-2.136439e-008,-0.0129889
-2.126439e-008,-0.0129889
-2.116439e-008,-0.00978906
-2.106439e-008,-0.00658919
-2.096439e-008,-0.00658919
-2.086439e-008,-0.00978906
-2.076439e-008,-0.0129889
-2.066439e-008,-0.0129889
-2.056439e-008,-0.0129889
-2.046439e-008,-0.00658919
-2.036439e-008,-0.00658919
-2.026439e-008,-0.00338931
-2.016439e-008,-0.0161888
-2.006439e-008,-0.0129889
-1.996439e-008,-0.00338931
-1.986439e-008,0.00621032
-1.976439e-008,-0.000189433
-1.966439e-008,-0.00338931
-1.956439e-008,-0.00978906
-1.946439e-008,-0.00338931
-1.936439e-008,-0.00978906
-1.926439e-008,-0.00658919
-1.916439e-008,-0.000189433
-1.906439e-008,-0.00338931
-1.896439e-008,-0.00338931
-1.886439e-008,-0.00338931
-1.876439e-008,-0.000189433
-1.866439e-008,0.00301044
-1.856439e-008,-0.000189433
-1.846439e-008,-0.00338931
-1.836439e-008,-0.00658919
-1.826439e-008,-0.00658919
-1.816439e-008,-0.00338931
-1.806439e-008,-0.000189433
-1.796439e-008,-0.000189433
-1.786439e-008,-0.00338931
-1.776439e-008,-0.00658919
-1.766439e-008,-0.00658919
-1.756439e-008,-0.00978906
-1.746439e-008,-0.00338931
-1.736439e-008,-0.00338931
-1.726439e-008,-0.000189433
-1.716439e-008,-0.000189433
-1.706439e-008,-0.000189433
-1.696439e-008,-0.00978906
-1.686439e-008,-0.00658919
-1.676439e-008,-0.00338931
-1.666439e-008,-0.000189433
-1.656439e-008,-0.00338931
-1.646439e-008,0.00621032
-1.636439e-008,-0.000189433
-1.626439e-008,0.00621032
-1.616439e-008,-0.00658919
-1.606439e-008,-0.00658919
-1.596439e-008,-0.0129889
-1.586439e-008,-0.00658919
-1.576439e-008,-0.000189433
-1.566439e-008,-0.00338931
-1.556439e-008,-0.00338931
-1.546439e-008,-0.0129889
-1.536439e-008,-0.00978906
-1.526439e-008,-0.00978906
-1.516439e-008,-0.00978906
-1.506439e-008,-0.00978906
-1.496439e-008,-0.0161888
-1.486439e-008,-0.0129889
-1.476439e-008,-0.00978906
-1.466439e-008,-0.00658919
-1.456439e-008,-0.00978906
-1.446439e-008,-0.00658919
-1.436439e-008,-0.00658919
-1.426439e-008,-0.00338931
-1.416439e-008,-0.00658919
-1.406439e-008,-0.00978906
-1.396439e-008,-0.00978906
-1.386439e-008,-0.00658919
-1.376439e-008,-0.00338931
-1.366439e-008,0.00301044
-1.356439e-008,-0.00338931
-1.346439e-008,-0.00978906
-1.336439e-008,-0.00978906
-1.326439e-008,-0.00978906
-1.316439e-008,-0.00658919
-1.306439e-008,-0.00978906
-1.296439e-008,-0.00658919
-1.286439e-008,-0.00658919
-1.276439e-008,-0.00658919
-1.266439e-008,0.00301044
-1.256439e-008,-0.000189433
-1.246439e-008,-0.00338931
-1.236439e-008,-0.00338931
-1.226439e-008,-0.000189433
-1.216439e-008,-0.00338931
-1.206439e-008,-0.00338931
-1.196439e-008,-0.00338931
-1.186439e-008,-0.00658919
-1.176439e-008,-0.000189433
-1.166439e-008,0.00301044
-1.156439e-008,-0.000189433
-1.146439e-008,0.00301044
-1.136439e-008,0.00621032
-1.126439e-008,0.0094102
-1.116439e-008,0.00301044
-1.106439e-008,-0.00338931
-1.096439e-008,-0.00978906
-1.086439e-008,-0.00338931
-1.076439e-008,-0.00338931
-1.066439e-008,-0.000189433
-1.056439e-008,-0.00978906
-1.046439e-008,-0.00338931
-1.036439e-008,-0.00978906
-1.026439e-008,-0.00978906
-1.016439e-008,-0.00978906
-1.006439e-008,-0.00978906
-9.964394e-009,-0.00978906
-9.864394e-009,-0.00658919
-9.764394e-009,-0.00658919
-9.664394e-009,-0.000189433
-9.564394e-009,-0.00658919
-9.464394e-009,-0.00338931
-9.364394e-009,-0.00658919
-9.264394e-009,-0.000189433
-9.164394e-009,-0.00658919
-9.064394e-009,-0.00658919
-8.964394e-009,-0.000189433
-8.864394e-009,-0.000189433
-8.764394e-009,-0.00338931
-8.664394e-009,-0.000189433
-8.564394e-009,-0.000189433
-8.464394e-009,-0.000189433
-8.364394e-009,-0.00338931
-8.264394e-009,-0.000189433
-8.164394e-009,-0.000189433
-8.064394e-009,-0.00338931
-7.964394e-009,-0.00978906
-7.864394e-009,-0.00658919
-7.764394e-009,-0.00978906
-7.664394e-009,-0.00978906
-7.564394e-009,-0.00658919
-7.464394e-009,-0.00658919
-7.364394e-009,-0.00338931
-7.264394e-009,-0.00338931
-7.164394e-009,-0.00658919
-7.064394e-009,-0.00338931
-6.964394e-009,-0.00978906
-6.864394e-009,-0.000189433
-6.764394e-009,-0.000189433
-6.664394e-009,0.00301044
-6.564394e-009,-0.00338931
-6.464394e-009,0.00301044
-6.364394e-009,0.00621032
-6.264394e-009,-0.000189433
-6.164394e-009,-0.000189433
-6.064394e-009,0.00301044
-5.964394e-009,-0.00338931
-5.864394e-009,-0.000189433
-5.764394e-009,-0.00658919
-5.664394e-009,-0.00338931
-5.564394e-009,-0.00658919
-5.464394e-009,-0.00978906
-5.364394e-009,-0.00978906
-5.264394e-009,-0.00658919
-5.164394e-009,-0.0129889
-5.064394e-009,-0.00978906
-4.964394e-009,-0.0161888
-4.864394e-009,-0.0129889
-4.764394e-009,-0.00658919
-4.664394e-009,-0.00978906
-4.564394e-009,-0.00978906
-4.464394e-009,-0.00338931
-4.364394e-009,0.00301044
-4.264394e-009,-0.000189433
-4.164394e-009,-0.00658919
-4.064394e-009,-0.000189433
-3.964394e-009,-0.00338931
-3.864394e-009,-0.00338931
-3.764394e-009,-0.00978906
-3.664394e-009,-0.00338931
-3.564394e-009,0.00301044
-3.464394e-009,0.00621032
-3.364394e-009,0.00621032
-3.264394e-009,0.0094102
-3.164394e-009,0.0094102
-3.064394e-009,0.00301044
-2.964394e-009,-0.00338931
-2.864394e-009,-0.00338931
-2.764394e-009,-0.00978906
-2.664394e-009,-0.00658919
-2.564394e-009,-0.00978906
-2.464394e-009,-0.0129889
-2.364394e-009,-0.0129889
-2.264394e-009,-0.0161888
-2.164394e-009,-0.0161888
-2.064394e-009,-0.0161888
-1.964394e-009,-0.00658919
-1.864394e-009,-0.00658919
-1.764394e-009,-0.00338931
-1.664394e-009,-0.000189433
-1.564394e-009,-0.0129889
-1.464394e-009,-0.0129889
-1.364394e-009,-0.00658919
-1.264394e-009,-0.000189433
-1.164394e-009,-0.000189433
-1.064394e-009,-0.00658919
-9.643942e-010,-0.00658919
-8.643942e-010,0.00301044
-7.643942e-010,0.0094102
-6.643942e-010,0.00301044
-5.643942e-010,-0.000189433
-4.643942e-010,-0.000189433
-3.643942e-010,0.0094102
-2.643942e-010,0.00621032
-1.643942e-010,0.00621032
-6.439422e-011,0.0094102
3.560578e-011,0.0254096
1.356058e-010,0.0542085
2.356058e-010,0.0862072
3.356058e-010,0.118206
4.356058e-010,0.147005
5.356058e-010,0.166204
6.356058e-010,0.172604
7.356058e-010,0.159804
8.356058e-010,0.143805
